,cell_id,rec_id,roi_id,cell_type,angles_btw_RFcenter_and_DensityCenter,angles_btw_RFcenter_and_SomaPos,dendritic_distance_to_soma,euclidean_distance_to_density_center,offset
32,20161028_1,2,10,0,2.1075992188639376,13.367352673508694,126.95272823867143,66.04309296118078,19.784615263265124
33,20161028_1,2,11,0,25.871720679138328,11.875391759627723,112.55170116978283,55.776266934621965,7.73175790290609
34,20161028_1,2,12,0,7.415907528870865,20.487343552400567,116.19491414352184,58.25788395705522,4.660257701345904
35,20161028_1,2,13,0,19.801649675609287,31.568856088584226,127.61772826012904,66.9252431935303,32.65092595159692
37,20161028_1,2,15,0,8.723984806623637,0.48905422323169134,142.8587176794149,79.22626379105958,32.20323512424601
38,20161028_1,3,1,0,29.483298774302497,5.3583083361008885,73.3641686351148,55.13384082196973,8.271499476412266
39,20161028_1,3,2,0,35.032785241432,14.857886946093306,82.08422182730682,62.27556266359256,10.408794988061699
40,20161028_1,3,3,0,51.50270132352219,82.68614750491558,43.96766813129128,33.963060903487644,5.953625104731207
41,20161028_1,3,4,0,1.8248359688623574,19.227235901633843,79.32059453967744,54.52027436038821,7.368098546347033
42,20161028_1,3,5,0,12.820612236989476,50.419542996058674,51.876333261642564,39.93650060148367,6.823480773278445
43,20161028_1,3,6,0,4.895016628714184,14.784797073603707,86.11698279463732,65.00896531207637,9.788330798722267
44,20161028_1,3,7,0,13.072640120902758,5.326982653157593,90.8147437834255,68.93065455519123,14.19084788920865
45,20161028_1,3,8,0,23.350684129181072,13.205596861819128,55.75223742466319,42.092819063917936,5.174605805879134
46,20161028_1,3,9,0,5.778635818011501,39.879469971938846,46.35221618925587,38.30909136803324,6.058158002194938
47,20161028_1,3,10,0,3.0485547895608254,18.01374903455558,66.912758436957,59.30193436914886,7.536438147757792
48,20161028_1,3,11,0,5.893332291088627,38.005269776803026,40.481311961862154,33.45603911544399,28.996088915209985
49,20161028_1,3,12,0,18.004110860806634,16.89044865855954,58.68768953836006,44.13022965211997,10.82223988046785
50,20161028_1,3,13,0,20.583579785326794,56.616669387960485,42.36221606050978,34.391595545471446,11.916639231462824
51,20161028_1,3,14,0,38.61673253247594,9.260165368039116,66.46729068122829,49.49395323906263,3.3182720252238047
52,20161028_1,3,15,0,107.15308335559658,80.15860018098056,69.4455036335096,51.867544925682836,5.729647825667506
53,20161028_1,3,16,0,56.88770391552914,21.512567574188946,43.69221610342521,36.30576486382276,5.71159795744044
54,20161028_1,3,17,0,44.937208096224055,27.47046712107303,89.58837094230893,65.86846250054519,15.244541396177034
55,20161028_1,4,1,0,66.51471196758175,150.97003647128716,35.11405169378529,28.27789996722745,6.774813597611921
56,20161028_1,4,2,0,50.76829635158059,173.98435007235028,38.22315891417034,11.238913240953856,5.320225267770937
57,20161028_1,4,3,0,0.38998967067030044,144.79680507444812,27.001269662708747,23.13801891730513,11.464439202607858
58,20161028_1,4,4,0,2.787807865165041,53.18927697800098,38.87585989108065,32.039646130936994,6.974372210109113
59,20161028_1,4,5,0,39.95453623265393,74.40233291966894,45.687216167798226,37.80066568969945,12.019718001090263
60,20161028_1,4,6,0,18.868169073867055,71.36687942976742,36.83359973029209,25.429445953879387,10.614649509464206
61,20161028_1,4,7,0,66.7151049398014,70.3588347182163,35.459531626540965,12.742698669768188,5.147615389602806
62,20161028_1,4,8,0,36.58875803476026,163.45960635166483,27.31712649801677,14.584109681372425,6.325004563922076
63,20161028_1,4,9,0,112.8981908005659,144.6492622423915,41.823611049324896,11.233311650168266,9.693977810005082
64,20161028_1,4,10,0,88.80553524150942,93.05457208097063,33.379009884998986,11.09493979693479,2.0336603230833417
65,20161028_1,4,11,0,134.45721581517168,169.5321338765953,59.62814158768394,44.433498679019245,4.70780960260808
66,20161028_1,4,12,0,28.12586100564401,163.56184058938018,39.84357900670953,10.525078214005438,2.90011328965648
67,20161028_1,4,13,0,27.98091371762751,65.48802635705387,53.48178533242403,40.70554103108629,8.192209063725471
68,20161028_1,4,14,0,50.87308945990361,12.569166536372352,51.21133324018489,39.381737202540236,8.82539885869197
69,20161028_1,4,15,0,4.302745728661628,95.07556024577003,70.87553858568648,11.480995841757425,7.276719043446912
70,20161028_1,4,16,0,2.35715040548021,56.448756554547614,55.731462922823226,16.60184863382923,10.15985991719701
71,20161028_1,4,17,0,25.581019932108276,64.66621622742088,42.08676403264367,34.87830891367812,13.952323044207139
72,20161028_1,4,18,0,57.47666823526647,138.86215921253955,39.654955878263635,26.31993686208083,2.426399099664727
73,20161028_1,4,19,0,133.17422359470768,80.05537498862917,38.238126935928044,10.609463037128329,6.530588649742792
75,20161028_1,4,21,0,55.21365204872372,92.97622345885746,19.899280531913224,19.64683949583662,18.19927907165489
76,20161028_1,4,22,0,18.672950360520023,134.65790905181777,31.309482657905434,23.66439995645038,15.787310078274464
77,20161028_1,4,23,0,5.603331192933289,113.49844295788233,39.14550543886454,14.553852433298458,35.051331875186676
78,20161028_1,5,1,0,164.77682020886195,171.1225127273285,106.8750921537388,65.82242019249749,1.0190156119377036
79,20161028_1,5,2,0,178.75085529717566,148.64535727016903,88.7114754158256,54.67199007944198,8.762352033068858
80,20161028_1,5,3,0,171.06945246540556,163.58884365699006,102.84233118640839,62.89790353526115,2.1647492600513516
81,20161028_1,5,4,0,143.13220854685554,172.110813073722,83.80959752631205,57.75829313457045,6.977350060848778
82,20161028_1,5,5,0,141.26738894996603,171.39146950592996,79.93369336329148,55.95979516075475,7.067309516229236
83,20161028_1,5,6,0,86.61550806011218,66.389341581663,125.82984820217507,75.45512417761844,6.449002597372116
84,20161028_1,5,7,0,85.26585464698141,118.52655659755828,77.71264459415602,51.07275019931266,8.99860608938576
85,20161028_1,5,8,0,131.41267342486333,110.73380477904111,122.85163524989372,74.51757242051477,5.6206309410167385
86,20161028_1,5,9,0,90.29692117249303,120.86276487366975,75.62548036809471,55.47984110979538,4.5003440496314795
87,20161028_1,5,10,0,91.3417929152585,118.10359362969653,89.76602343087478,62.225560421574706,1.9561043734466401
88,20161028_1,5,11,0,41.24108230888677,19.064720823726862,115.17566130882416,70.86071366816508,3.4330541278769124
89,20161028_1,5,12,0,44.31136349991204,21.27003538679807,110.73602829500189,68.36813958438567,11.983288160631737
90,20161028_1,5,13,0,51.49371260926992,77.92582743523437,98.80957021907793,60.95655611838523,9.345211242159879
91,20161028_1,5,14,0,43.65478193250312,22.23298982484272,117.78976305319826,73.66293447703885,8.090287105043165
92,20161028_1,5,15,0,108.52468418643792,78.79453478464914,87.14359614926235,55.96733276444754,1.2494755548210255
93,20161028_1,5,16,0,56.952034877547206,88.53038279774569,81.41672393110923,53.34802606307876,12.690851194042775
94,20161028_1,5,17,0,153.71935590288422,179.24719000420856,96.10680929466275,60.047569910780425,11.279813193640802
95,20161028_1,6,1,0,43.06545296005477,35.69238279555288,130.07744098890336,70.2880818775186,17.855137529611092
96,20161028_1,6,2,0,81.0343192528934,75.78574355524461,146.66991491189538,81.23351210998356,9.636082250673223
97,20161028_1,6,3,0,47.673761775287716,45.61766041583163,136.23031368319644,83.50251037783414,13.546211259741114
98,20161028_1,6,4,0,58.98034994996216,45.35543265799635,99.63528667454419,63.09642142274997,13.008306146841997
99,20161028_1,6,5,0,38.71629874945384,22.29177254710573,99.4912546653036,61.420859244483204,15.108440185050585
100,20161028_1,6,6,0,55.842716615210804,47.39974845040116,135.32610603342386,73.22800512426926,19.5455304655764
101,20161028_1,6,7,0,28.995229494812072,28.175858362139405,131.92210068799977,84.13557256766921,16.190783227816127
102,20161028_1,6,8,0,49.359344940342666,46.343421806674144,139.70170183086796,82.75442943014998,25.3544017882069
103,20161028_1,6,9,0,24.100574464816198,12.524831440741611,104.75488773158179,66.43229716966263,10.824779942129306
104,20161028_1,6,10,0,21.311251858775233,3.574205237281718,110.92903680366848,66.84299630813572,16.50594533130093
105,20161028_1,6,11,0,49.681050236098294,28.321864993506445,175.0564585198751,57.69108879931883,8.96034319227312
106,20161028_1,6,12,0,89.62562243025715,71.8478900793996,104.07491968836645,62.70623018467103,6.756123948053534
107,20161028_1,6,13,0,52.892227038469,43.2850270795182,138.81246220285306,74.2126622589271,31.52599945588138
108,20161028_1,7,1,0,73.44227491907682,102.8985083083623,84.60590099663251,34.38177921711299,5.864788167172719
109,20161028_1,7,2,0,126.3271241880647,155.42498368998474,87.05162836387882,39.37252507037874,6.456721026063918
110,20161028_1,7,3,0,23.606482651498794,6.286960908787356,112.63445282285478,56.375213702307796,15.260484513649278
111,20161028_1,7,4,0,64.5323018234591,45.84860849814958,108.09354863837638,52.367707060806296,6.384176174750332
112,20161028_1,7,5,0,154.73166869528632,178.58571151744374,89.49281086438836,36.694332506965026,6.26395568992601
113,20161028_1,7,6,0,119.38719280292085,157.00850451402547,75.35336221940545,32.83239925707208,8.183760930604276
114,20161028_1,7,7,0,135.23188787894125,167.98280255052387,79.86537916925985,31.43236036624507,7.363129824890024
115,20161028_1,7,8,0,140.9415019739227,115.5623955000941,93.63029345131469,44.03643356882601,3.0011246869558237
116,20161028_1,7,9,0,34.11600832609062,57.635131788292206,94.8878639492921,39.087734629343686,3.8416838467403824
117,20161028_1,7,10,0,84.2532764506505,118.6300818105744,79.80796325498528,34.39586578571634,15.04521975290286
118,20161028_1,7,11,0,91.30258577749939,136.89725761976368,67.87700592123029,26.74806764650259,15.323880989249906
119,20161028_1,7,12,0,169.91673118332906,162.82987458898967,89.98708047757572,41.75577522999865,9.735620033857389
120,20161028_1,7,13,0,110.9115626827735,153.32780792363803,70.58395315740887,25.40744193397667,5.4205111657012
121,20161028_1,7,14,0,104.15396317552036,136.09069671904166,83.17572420085816,36.63237728517704,11.286969576374577
122,20161028_1,7,15,0,105.7410783415216,147.92049313228844,70.81245803492712,29.355190191803178,12.641869743972746
123,20161028_1,7,16,0,105.55081121975044,141.59626352581762,75.78985736334488,29.25766507942167,8.618173612482485
124,20161028_1,7,17,0,11.78114037791598,9.028312613771467,102.52667072740519,49.15007960799188,3.2463768955827916
125,20161028_1,8,1,0,13.728657267206087,32.50754702115552,147.0463585146418,87.36747049544634,28.159037809859036
126,20161028_1,8,2,0,66.13894848252387,47.67405519844042,153.06267024223195,87.62338398631006,5.980593857729512
127,20161028_1,8,3,0,58.78971881911238,40.75824020779898,156.3876703495203,89.18946601000609,15.604612582774658
128,20161028_1,8,4,0,5.545918589983813,13.763992787059319,141.1616489519921,85.0254964960654,31.80452669900312
129,20161028_1,8,5,0,90.65113016899035,69.64156768282957,119.38553675558447,78.693875693675,11.930466866605531
130,20161028_1,8,6,0,83.85207302025952,103.40827651298652,130.85111171077617,84.40358271618243,1.8738132395316198
131,20161028_1,8,7,0,90.06693698667326,72.22051138868308,163.71685713558279,88.72492322508978,19.79986722826682
132,20161028_1,8,8,0,3.327923082001929,17.19917559189974,123.02874972932347,80.53229148460872,2.4274565281996052
133,20161028_1,8,9,0,5.297186301726384,14.216348665699929,133.78656382447303,84.52249730524684,9.09104396391741
134,20161028_1,8,10,0,31.37721609930655,11.886105416590087,136.59295195068688,84.5125360114396,8.528648423767068
135,20161028_1,8,11,0,63.17354000410007,44.25026011090955,147.06034599621267,86.2060611928213,13.074423067279017
137,20161028_1,8,13,0,23.97766646979476,45.492724202137005,108.943579495743,76.3361093823097,23.718526775305858
138,20161028_1,8,14,0,78.29546638950178,60.34304001332456,161.67909623262528,88.5778651173696,15.904661678176206
139,20161028_1,8,15,0,24.472852516995843,3.1885850549307158,115.91414860791292,77.58339565702899,12.787810012012015
141,20161028_1,9,1,0,31.138884676106397,16.182845516584027,135.3439770192617,104.21899984022356,9.285501083774983
142,20161028_1,9,2,0,29.779550222628917,44.71068779142115,125.71832107204656,98.92097346788636,15.902341833984751
143,20161028_1,9,3,0,23.886967656429313,8.012766650858257,129.22755680751706,99.58939384970148,15.197038116755433
