,Chirp_corr,ChirpCorr_Angle,ChirpCorr_distance,ChirpCorr_ExpDate,type
248,0.36938754,51.370716,249.28163,20161215,0.0
249,0.38756934,58.87619,110.4292,20161215,0.0
250,0.3699205,66.50789,101.870514,20161215,0.0
251,0.22570935,62.244576,125.25202,20161215,0.0
252,0.35495818,67.38946,94.508255,20161215,0.0
253,0.12613986,68.033165,112.04962,20161215,0.0
254,0.2702995,68.48864,99.60007,20161215,0.0
255,0.3006038,62.21889,105.731445,20161215,0.0
256,0.22595045,71.997795,118.9774,20161215,0.0
257,0.24871303,70.740654,115.91055,20161215,0.0
258,0.14903358,62.97858,128.23022,20161215,0.0
259,0.34537262,58.682327,115.720604,20161215,0.0
260,0.1647593,50.86525,247.23756,20161215,0.0
261,0.20910382,63.356285,135.93846,20161215,0.0
262,0.14580321,72.442635,130.2861,20161215,0.0
263,0.29456013,137.12363,124.71695,20161215,0.0
264,0.29231727,141.28586,98.67408,20161215,0.0
265,0.28996015,138.19138,118.76054,20161215,0.0
266,0.32206818,143.06793,105.25274,20161215,0.0
267,0.2590486,140.16908,111.0523,20161215,0.0
268,0.2278216,139.28738,115.93918,20161215,0.0
269,0.33732623,137.0741,139.24701,20161215,0.0
270,0.2232698,136.44696,128.6356,20161215,0.0
271,0.22990263,135.23033,149.03658,20161215,0.0
272,0.22152011,142.4165,101.60953,20161215,0.0
273,0.24767035,136.98404,136.31155,20161215,0.0
274,0.23226291,71.04734,309.39505,20161215,0.0
275,0.15600707,69.572395,285.92804,20161215,0.0
276,0.22751153,70.731995,304.42184,20161215,0.0
277,0.1741595,70.777466,294.56177,20161215,0.0
278,0.1768266,70.761406,298.63727,20161215,0.0
279,0.16504495,70.588524,306.6923,20161215,0.0
280,0.07418278,74.73351,182.10213,20161215,0.0
281,0.0198634,78.93885,174.92982,20161215,0.0
282,0.025177052,36.96624,210.13686,20161215,0.0
283,0.025712507,80.36672,172.38391,20161215,0.0
284,0.0012326512,64.22793,192.77127,20161215,0.0
285,0.06980086,43.553383,187.8099,20161215,0.0
286,-0.019487742,82.188675,168.63708,20161215,0.0
287,0.04357,65.19515,195.47403,20161215,0.0
288,0.030945158,94.95418,133.50098,20161215,0.0
289,0.03321268,63.837746,128.65685,20161215,0.0
290,0.0471064,167.57994,55.095673,20161215,0.0
291,0.016341891,0.0,61.312557,20161215,0.0
292,0.02757179,52.64858,79.44226,20161215,0.0
293,-0.04603248,37.377815,320.70975,20161215,0.0
294,-0.023159783,36.613045,325.6402,20161215,0.0
295,-0.05290612,35.71257,330.03705,20161215,0.0
296,-0.018176816,30.922626,353.19946,20161215,0.0
297,-0.03582109,32.529163,346.01355,20161215,0.0
298,-0.046168014,37.35771,312.25018,20161215,0.0
299,-0.036654044,36.842983,317.7743,20161215,0.0
300,-0.08991594,172.1828,93.339066,20161215,0.0
301,-0.07595938,17.162386,128.3638,20161215,0.0
302,-0.12554514,17.453072,114.49874,20161215,0.0
303,-0.1392723,17.134995,121.5097,20161215,0.0
304,-0.15331441,19.2504,110.85554,20161215,0.0
305,-0.18147528,16.67722,126.4829,20161215,0.0
306,-0.08740679,169.75182,85.819954,20161215,0.0
307,-0.06784669,170.57988,91.34406,20161215,0.0
308,-0.051679756,173.39182,95.60951,20161215,0.0
309,-0.06342334,17.397472,129.30426,20161215,0.0
310,0.360042,61.762554,32.432392,20161215,0.0
311,0.47626534,55.491478,9.832314,20161215,0.0
312,0.38754115,30.31782,36.786495,20161215,0.0
313,0.50766146,8.448007,14.186415,20161215,0.0
314,0.47294396,52.43597,15.470519,20161215,0.0
315,0.46262795,6.7467065,32.24559,20161215,0.0
316,0.408954,64.653824,28.831942,20161215,0.0
317,0.42076477,57.75778,20.562326,20161215,0.0
318,0.4097864,41.69674,15.042726,20161215,0.0
319,0.37936702,2.8906763,29.034685,20161215,0.0
320,0.40535802,1.4124539,22.88833,20161215,0.0
321,0.29795268,57.03303,219.20738,20161215,0.0
322,0.3672381,59.093685,208.79639,20161215,0.0
323,0.29621628,52.875587,230.51157,20161215,0.0
324,0.309139,57.85187,91.65913,20161215,0.0
325,0.28806806,65.31123,83.10044,20161215,0.0
326,0.18018416,61.400696,106.48195,20161215,0.0
327,0.30408716,66.02702,75.73818,20161215,0.0
328,0.11796492,67.04638,93.27956,20161215,0.0
329,0.21910594,67.237076,80.829994,20161215,0.0
330,0.22901537,60.98645,86.96137,20161215,0.0
331,0.15577842,70.744286,100.20734,20161215,0.0
332,0.2054798,69.65607,97.14048,20161215,0.0
333,0.16377236,62.224575,109.46015,20161215,0.0
334,0.23674656,57.71897,96.95053,20161215,0.0
335,0.1504977,49.703484,228.4675,20161215,0.0
336,0.18686071,62.55004,117.168396,20161215,0.0
337,0.11693524,71.504326,111.51603,20161215,0.0
338,0.25183636,139.76787,143.48701,20161215,0.0
339,0.19975488,144.04997,117.44415,20161215,0.0
340,0.21991526,140.84639,137.53061,20161215,0.0
341,0.25348365,145.77841,124.022804,20161215,0.0
342,0.187818,142.90906,129.82237,20161215,0.0
343,0.16671312,141.95393,134.70926,20161215,0.0
344,0.28250352,139.76364,158.01709,20161215,0.0
345,0.22546884,139.03368,147.40567,20161215,0.0
346,0.16527143,137.85645,167.80664,20161215,0.0
347,0.17381768,145.19272,120.3796,20161215,0.0
348,0.22516063,139.67406,155.08163,20161215,0.0
349,0.18818258,72.49264,290.62497,20161215,0.0
350,0.16221017,70.947,267.15796,20161215,0.0
351,0.17217037,72.12441,285.65176,20161215,0.0
352,0.1604557,72.1741,275.7917,20161215,0.0
353,0.12288802,72.12034,279.8672,20161215,0.0
354,0.11094422,71.9996,287.9222,20161215,0.0
355,0.042736765,75.34424,163.33206,20161215,0.0
356,0.018921496,79.46823,156.15974,20161215,0.0
357,0.021498177,38.618706,191.36679,20161215,0.0
358,0.07202222,80.805504,153.61385,20161215,0.0
359,0.02582883,65.06094,174.0012,20161215,0.0
360,0.08609495,44.78355,169.03983,20161215,0.0
361,-0.010218637,82.576385,149.86702,20161215,0.0
362,0.079681545,66.00303,176.70395,20161215,0.0
363,0.011565677,93.83184,114.7309,20161215,0.0
364,-0.01754951,62.585873,109.88677,20161215,0.0
365,0.00864778,159.67485,36.325603,20161215,0.0
366,-0.01583104,0.0,42.54249,20161215,0.0
367,0.036319856,50.739017,60.67219,20161215,0.0
368,-0.05468793,39.670837,301.93967,20161215,0.0
369,-0.06508554,38.954315,306.87012,20161215,0.0
370,-0.03713771,38.09445,311.26697,20161215,0.0
371,0.008556206,33.420696,334.42938,20161215,0.0
372,-0.006373962,34.98001,327.24347,20161215,0.0
373,0.011587819,39.630173,293.4801,20161215,0.0
374,-0.04720993,39.12828,299.0042,20161215,0.0
375,-0.07461739,175.72902,112.10913,20161215,0.0
376,-0.07919669,57.5037,109.593735,20161215,0.0
377,-0.049822353,57.58033,95.72867,20161215,0.0
378,-0.11275698,57.315662,102.739624,20161215,0.0
379,-0.087768495,59.53975,92.085464,20161215,0.0
380,-0.11834538,57.00285,107.71283,20161215,0.0
381,-0.038599662,172.64732,104.59003,20161215,0.0
382,-0.046118118,173.9177,110.114136,20161215,0.0
383,-0.042496186,177.12894,114.379585,20161215,0.0
384,-0.032916218,57.745956,110.53419,20161215,0.0
385,0.43578443,0.7914662,22.60008,20161215,0.0
