,lChirpCorr_distance,lChirpCorr_ExpDate,lChirp_corr,lChirpCorr_Angle,type
5262,139.48094,20170615,0.18163349,40.642277,0.0
5263,65.97407,20170615,0.23948005,145.36801,0.0
5264,139.98123,20170615,0.15351649,27.775377,0.0
5265,65.13055,20170615,0.37138596,133.9165,0.0
5266,134.9784,20170615,0.35645986,22.161837,0.0
5267,62.794098,20170615,0.12428695,142.44661,0.0
5268,158.46254,20170615,0.3165775,53.8917,0.0
5269,153.44656,20170615,0.42754632,53.13413,0.0
5270,77.8729,20170615,0.35745087,54.78421,0.0
5271,101.97327,20170615,0.33512938,47.717304,0.0
5272,116.57967,20170615,0.22770572,58.177124,0.0
5273,68.54871,20170615,0.3359145,35.440365,0.0
5274,134.71759,20170615,0.27125186,58.182533,0.0
5275,168.23636,20170615,0.17484547,56.59753,0.0
5276,104.01103,20170615,0.19084221,48.312893,0.0
5277,112.951004,20170615,0.35354376,146.6113,0.0
5278,4.4268084,20170615,0.86950624,8.995166,0.0
5279,6.6972604,20170615,0.7921778,13.742882,0.0
5280,10.696948,20170615,0.8083127,148.00037,0.0
5281,23.612947,20170615,0.8318887,146.21785,0.0
5282,57.187347,20170615,0.8133866,171.85841,0.0
5283,206.43706,20170615,0.77852184,12.728778,0.0
5284,14.2973995,20170615,0.78667885,144.08409,0.0
5285,69.890594,20170615,0.84305644,156.80714,0.0
5286,15.831517,20170615,0.5646627,173.96838,0.0
5287,27.099304,20170615,0.8386686,149.69107,0.0
5288,11.6374,20170615,0.73164845,164.75255,0.0
5289,51.20313,20170615,0.7359312,171.00299,0.0
5290,61.889606,20170615,0.7643287,171.78137,0.0
5291,39.328537,20170615,0.5911631,170.66487,0.0
5292,36.782635,20170615,0.6755667,171.8051,0.0
5293,65.10051,20170615,0.81059265,172.66805,0.0
5294,59.068253,20170615,0.7558413,171.8473,0.0
5295,312.16724,20170615,0.68658227,52.927074,0.0
5296,301.12112,20170615,0.6203749,52.33879,0.0
5297,287.3274,20170615,0.4988819,52.709003,0.0
5298,277.14905,20170615,0.6242701,52.79303,0.0
5299,260.72522,20170615,0.26339433,51.87867,0.0
5300,267.0712,20170615,0.64466923,52.08389,0.0
5301,293.55927,20170615,0.5474057,52.351658,0.0
5302,290.3056,20170615,0.53217745,52.625294,0.0
5303,271.14673,20170615,0.5578385,52.18733,0.0
5304,305.68982,20170615,0.7004082,52.719105,0.0
5305,158.30116,20170615,0.7784387,34.411022,0.0
5306,147.56424,20170615,0.7590092,32.486927,0.0
5307,123.94999,20170615,0.77645415,38.06033,0.0
5308,115.994064,20170615,0.76122236,38.54953,0.0
5309,129.4741,20170615,0.6996483,38.55586,0.0
5310,148.89424,20170615,0.5115922,33.39144,0.0
5311,174.91771,20170615,0.72640353,37.688404,0.0
5312,162.37398,20170615,0.662096,32.05711,0.0
5313,132.28049,20170615,0.6743193,39.285725,0.0
5314,170.21994,20170615,0.6232919,35.9937,0.0
5315,195.8014,20170615,0.5979423,38.30794,0.0
5316,162.0508,20170615,0.5064999,32.240604,0.0
5317,142.31558,20170615,0.58366424,32.59943,0.0
5318,168.7491,20170615,0.64852566,49.726185,0.0
5319,171.9878,20170615,0.4459992,48.5598,0.0
5320,209.48132,20170615,0.57246935,47.971233,0.0
5321,174.80914,20170615,0.6339248,48.271336,0.0
5322,179.92874,20170615,0.5930915,47.112473,0.0
5323,183.84741,20170615,0.45636,47.246872,0.0
5324,203.5249,20170615,0.52270234,48.796875,0.0
5325,198.9562,20170615,0.4200313,49.6281,0.0
5326,204.59677,20170615,0.33269498,50.836178,0.0
5327,190.96202,20170615,0.25896832,48.852356,0.0
5328,208.4577,20170615,0.33880046,52.34935,0.0
5329,215.2809,20170615,0.51541924,47.5322,0.0
5330,138.39099,20170615,0.4834194,64.781654,0.0
5331,196.21068,20170615,0.2500403,49.738266,0.0
5332,105.77219,20170615,0.573524,33.99356,0.0
5333,95.522514,20170615,0.5760586,25.657747,0.0
5334,119.842384,20170615,0.45909712,25.415422,0.0
5335,133.22095,20170615,0.5986824,38.283348,0.0
5336,115.63438,20170615,0.47383916,30.211533,0.0
5337,144.2817,20170615,0.5643591,35.090267,0.0
5338,107.45347,20170615,0.5238268,18.523035,0.0
5339,33.490128,20170615,0.38322082,157.46765,0.0
5340,107.63705,20170615,0.4593559,39.21309,0.0
5341,103.145256,20170615,0.4923559,18.955933,0.0
5342,111.32938,20170615,0.502207,17.32203,0.0
5343,121.63677,20170615,0.2973204,37.957382,0.0
5344,141.65057,20170615,0.5105674,33.010937,0.0
5345,108.474945,20170615,0.46622145,35.728935,0.0
5346,133.48111,20170615,0.38876075,31.008165,0.0
5347,117.324066,20170615,0.40594342,39.62379,0.0
5348,119.00214,20170615,0.3379376,27.821703,0.0
5349,127.14,20170615,0.4122718,59.212914,0.0
5350,111.56583,20170615,0.35237047,60.50743,0.0
5351,164.09624,20170615,0.22288832,75.71646,0.0
5352,155.21933,20170615,0.35501584,72.96234,0.0
5353,98.13304,20170615,0.23245904,65.8487,0.0
5354,131.7087,20170615,0.2746459,60.174316,0.0
5355,151.18655,20170615,0.35488436,71.56573,0.0
5356,147.86156,20170615,0.27442566,70.83082,0.0
5357,156.15314,20170615,0.20041345,56.422855,0.0
5358,128.3588,20170615,0.5529022,25.652561,0.0
5359,120.087326,20170615,0.6043772,23.176067,0.0
5360,62.728676,20170615,0.46330184,144.93793,0.0
5361,75.89192,20170615,0.2875809,164.3842,0.0
5362,115.54642,20170615,0.36857486,23.249054,0.0
5363,154.79248,20170615,0.25282136,40.815624,0.0
5364,144.67188,20170615,0.33118278,39.132088,0.0
5365,63.152714,20170615,0.34191772,162.77167,0.0
5366,75.37195,20170615,0.3136705,156.50894,0.0
5367,135.79497,20170615,0.18550953,39.38878,0.0
5368,69.66004,20170615,0.24878073,163.81882,0.0
5369,136.29526,20170615,0.15375483,27.151285,0.0
5370,68.81652,20170615,0.364803,146.38907,0.0
5371,131.29242,20170615,0.33340675,21.7887,0.0
5372,66.48007,20170615,0.08501081,156.60068,0.0
5373,154.77657,20170615,0.32699105,52.266575,0.0
5374,149.76059,20170615,0.40546083,51.488262,0.0
5375,74.18693,20170615,0.3267639,52.888012,0.0
5376,98.28729,20170615,0.32444328,46.06737,0.0
5377,112.8937,20170615,0.25252515,56.365116,0.0
5378,64.86274,20170615,0.32131773,33.336197,0.0
5379,131.03162,20170615,0.26028338,56.46989,0.0
5380,164.55038,20170615,0.17807917,55.052986,0.0
5381,100.32506,20170615,0.20158419,46.689144,0.0
5382,116.63698,20170615,0.338923,165.06834,0.0
5383,2.270452,20170615,0.8311493,5.311311,0.0
5384,15.123756,20170615,0.8214086,153.03694,0.0
5385,28.039757,20170615,0.8549064,151.5758,0.0
5386,61.614155,20170615,0.8536024,174.28171,0.0
5387,202.01024,20170615,0.7927681,15.001919,0.0
5388,18.724209,20170615,0.8055773,150.48015,0.0
5389,74.3174,20170615,0.8606393,160.3122,0.0
5390,20.258326,20170615,0.5753364,166.17043,0.0
5391,31.526114,20170615,0.857034,155.60654,0.0
5392,16.064207,20170615,0.7426534,158.02184,0.0
5393,55.629936,20170615,0.74926007,178.98004,0.0
5394,66.316414,20170615,0.79407287,175.46428,0.0
5395,43.75535,20170615,0.60321236,179.53914,0.0
5396,41.209442,20170615,0.69891644,178.91946,0.0
5397,69.52732,20170615,0.8318245,176.36755,0.0
5398,63.49506,20170615,0.7738581,174.78542,0.0
5399,307.74042,20170615,0.70451736,55.49353,0.0
5400,296.69434,20170615,0.6445217,54.912342,0.0
5401,282.90057,20170615,0.53173,55.286358,0.0
5402,272.72223,20170615,0.6600086,55.339386,0.0
5403,256.29843,20170615,0.24354164,54.44213,0.0
5404,262.64438,20170615,0.6755771,54.638313,0.0
5405,289.13245,20170615,0.5519058,54.922382,0.0
5406,285.87878,20170615,0.5487792,55.19905,0.0
5407,266.7199,20170615,0.5936433,54.743572,0.0
5408,301.26303,20170615,0.72211957,55.29322,0.0
5409,153.87436,20170615,0.8000915,36.341866,0.0
5410,143.13744,20170615,0.79319537,34.964615,0.0
5411,119.52318,20170615,0.80035836,40.147713,0.0
5412,111.56725,20170615,0.7773935,40.515194,0.0
5413,125.047295,20170615,0.7122295,40.772224,0.0
5414,144.46744,20170615,0.51154757,35.87333,0.0
5415,170.49089,20170615,0.73679227,40.21118,0.0
5416,157.94716,20170615,0.699005,34.31581,0.0
5417,127.85368,20170615,0.69306463,41.568073,0.0
5418,165.79314,20170615,0.6517653,38.526127,0.0
5419,191.3746,20170615,0.6286996,40.8932,0.0
5420,157.62398,20170615,0.5427012,34.76513,0.0
5421,137.88876,20170615,0.59581155,35.021576,0.0
5422,164.32228,20170615,0.6738943,51.37427,0.0
5423,167.56099,20170615,0.4572861,50.23109,0.0
5424,205.05452,20170615,0.5909667,49.929176,0.0
5425,170.38234,20170615,0.6624386,49.981705,0.0
5426,175.50194,20170615,0.61881983,48.86559,0.0
5427,179.42061,20170615,0.48889482,49.05948,0.0
5428,199.09808,20170615,0.542363,50.731915,0.0
5429,194.52939,20170615,0.44581676,51.54801,0.0
5430,200.16997,20170615,0.3437362,52.77176,0.0
5431,186.5352,20170615,0.2966679,50.751114,0.0
5432,204.0309,20170615,0.37181368,54.31053,0.0
5433,210.85408,20170615,0.53089505,49.498688,0.0
5434,133.96417,20170615,0.49197105,66.57929,0.0
5435,191.78387,20170615,0.2529736,51.647133,0.0
5436,101.345375,20170615,0.632088,35.728584,0.0
5437,91.0957,20170615,0.6067443,27.182692,0.0
5438,115.41558,20170615,0.4825509,27.545734,0.0
5439,128.79414,20170615,0.6360376,40.572655,0.0
5440,111.207565,20170615,0.53071165,27.89857,0.0
5441,139.85489,20170615,0.6011263,37.516865,0.0
5442,103.026665,20170615,0.54959077,19.891851,0.0
5443,29.06332,20170615,0.40737125,160.99034,0.0
5444,103.21024,20170615,0.47377577,36.96639,0.0
5445,98.71845,20170615,0.5288855,20.232811,0.0
5446,106.902565,20170615,0.52701515,18.895998,0.0
5447,117.20997,20170615,0.31810197,40.05532,0.0
5448,137.22377,20170615,0.5427279,35.429802,0.0
5449,104.04814,20170615,0.4779593,37.50045,0.0
5450,129.0543,20170615,0.40057373,33.36163,0.0
5451,112.897255,20170615,0.41360644,41.628757,0.0
5452,114.575325,20170615,0.35915095,25.3953,0.0
5453,122.71319,20170615,0.42928478,60.971355,0.0
5454,107.139015,20170615,0.37813213,61.863377,0.0
5455,159.66942,20170615,0.27914464,77.645294,0.0
5456,150.79251,20170615,0.37165293,74.863625,0.0
5457,93.70624,20170615,0.27297455,66.32297,0.0
5458,127.28188,20170615,0.2858958,61.92635,0.0
5459,146.75975,20170615,0.3584408,73.40945,0.0
5460,143.43475,20170615,0.31267515,72.63249,0.0
5461,151.72633,20170615,0.22879474,57.925686,0.0
5462,123.931984,20170615,0.57042855,25.866331,0.0
5463,115.660515,20170615,0.65296245,23.649899,0.0
5464,67.15549,20170615,0.50294435,150.50003,0.0
5465,80.31873,20170615,0.31921792,169.13359,0.0
5466,111.11961,20170615,0.42362052,23.898514,0.0
5467,150.36568,20170615,0.27191544,39.70475,0.0
5468,140.24507,20170615,0.34631848,38.02956,0.0
5469,67.57952,20170615,0.39205813,167.50578,0.0
5470,79.79876,20170615,0.32479998,160.59743,0.0
5471,131.36816,20170615,0.1979493,38.334103,0.0
5472,74.08685,20170615,0.25434178,169.1517,0.0
5473,131.86844,20170615,0.17732309,27.359879,0.0
5474,73.24333,20170615,0.4125555,151.04626,0.0
5475,126.86561,20170615,0.38117012,22.528059,0.0
5476,70.906876,20170615,0.12144253,160.67464,0.0
5477,150.34976,20170615,0.32860592,50.430405,0.0
5478,145.33379,20170615,0.44806743,49.616306,0.0
5479,69.76012,20170615,0.37911886,50.517307,0.0
5480,93.86049,20170615,0.3407404,44.21738,0.0
5481,108.46689,20170615,0.2547675,54.148495,0.0
5482,60.435932,20170615,0.33785418,30.623264,0.0
5483,126.60481,20170615,0.26455808,54.44647,0.0
5484,160.12358,20170615,0.18125962,53.355553,0.0
5485,95.89825,20170615,0.21263227,44.88601,0.0
5486,121.06379,20170615,0.36178383,169.95474,0.0
5487,17.394209,20170615,0.7544402,157.51546,0.0
5488,30.31021,20170615,0.7787455,156.22473,0.0
5489,63.88461,20170615,0.79246795,172.62675,0.0
5490,199.73979,20170615,0.7127441,15.734353,0.0
5491,20.99466,20170615,0.7447693,155.52835,0.0
5492,76.58785,20170615,0.8007026,163.6608,0.0
5493,22.528776,20170615,0.53917366,160.98483,0.0
5494,33.796566,20170615,0.77572346,160.4127,0.0
5495,18.33466,20170615,0.6963764,152.71053,0.0
5496,57.90039,20170615,0.69188184,175.12224,0.0
5497,68.58687,20170615,0.7340807,173.57468,0.0
5498,46.0258,20170615,0.5633347,174.77473,0.0
5499,43.479897,20170615,0.66310215,173.61395,0.0
5500,71.797775,20170615,0.77806324,173.3269,0.0
5501,65.76551,20170615,0.6976148,173.03917,0.0
5502,305.46997,20170615,0.6814108,56.118244,0.0
5503,294.4239,20170615,0.5906144,55.5416,0.0
5504,280.63013,20170615,0.51448494,55.918034,0.0
5505,270.45178,20170615,0.6236908,55.952,0.0
5506,254.02797,20170615,0.21953239,55.0651,0.0
5507,260.37393,20170615,0.62279165,55.255775,0.0
5508,286.862,20170615,0.5316862,55.549843,0.0
5509,283.60834,20170615,0.5217694,55.82841,0.0
5510,264.44946,20170615,0.53103447,55.362114,0.0
5511,298.99258,20170615,0.67787147,55.922802,0.0
5512,151.6039,20170615,0.7500178,36.74561,0.0
5513,140.86699,20170615,0.7425425,35.544556,0.0
5514,117.25273,20170615,0.75187737,40.562626,0.0
5515,109.29681,20170615,0.7283369,40.88518,0.0
5516,122.77685,20170615,0.6735033,41.23655,0.0
5517,142.19699,20170615,0.50394803,36.455063,0.0
5518,168.22044,20170615,0.6968132,40.812912,0.0
5519,155.67671,20170615,0.6482161,34.80021,0.0
5520,125.58324,20170615,0.6345624,42.058765,0.0
5521,163.52267,20170615,0.62191164,39.13348,0.0
5522,189.10414,20170615,0.588125,41.53172,0.0
5523,155.35353,20170615,0.5221413,35.369102,0.0
5524,135.61832,20170615,0.56659967,35.575226,0.0
5525,162.05183,20170615,0.6506135,51.79048,0.0
5526,165.29053,20170615,0.47061926,50.656918,0.0
5527,202.78406,20170615,0.5681216,50.477657,0.0
5528,168.1119,20170615,0.6206054,50.423405,0.0
5529,173.23149,20170615,0.5984914,49.32511,0.0
5530,177.15015,20170615,0.47461578,49.543835,0.0
5531,196.82764,20170615,0.5215891,51.269684,0.0
5532,192.25894,20170615,0.4429225,52.07875,0.0
5533,197.8995,20170615,0.33946756,53.309433,0.0
5534,184.26476,20170615,0.2756949,51.2725,0.0
5535,201.76045,20170615,0.36228994,54.859848,0.0
5536,208.58363,20170615,0.5035966,50.051235,0.0
5537,131.69373,20170615,0.48900968,66.91788,0.0
5538,189.51341,20170615,0.25462884,52.172874,0.0
5539,99.07493,20170615,0.58685005,36.02158,0.0
5540,88.82526,20170615,0.5872835,27.416311,0.0
5541,113.14513,20170615,0.44962412,27.985613,0.0
5542,126.52369,20170615,0.6056883,41.066612,0.0
5543,108.93711,20170615,0.49837157,27.119734,0.0
5544,137.58443,20170615,0.55188185,38.07167,0.0
5545,100.75621,20170615,0.52871394,20.091816,0.0
5546,26.792868,20170615,0.36943617,160.24113,0.0
5547,100.93979,20170615,0.43216488,36.19266,0.0
5548,96.448,20170615,0.47622007,20.403559,0.0
5549,104.63212,20170615,0.5097854,19.162851,0.0
5550,114.939514,20170615,0.28527564,40.474247,0.0
5551,134.95332,20170615,0.51820964,35.981796,0.0
5552,101.77769,20170615,0.4587695,37.80442,0.0
5553,126.78386,20170615,0.37452418,33.885696,0.0
5554,110.6268,20170615,0.4122193,42.012383,0.0
5555,112.30488,20170615,0.3132448,24.612715,0.0
5556,120.44273,20170615,0.41327274,61.29597,0.0
5557,104.86857,20170615,0.36056545,62.037926,0.0
5558,157.39897,20170615,0.25584823,78.03544,0.0
5559,148.52206,20170615,0.38040888,75.2427,0.0
5560,91.43578,20170615,0.2739326,66.20658,0.0
5561,125.01144,20170615,0.27964938,62.248158,0.0
5562,144.4893,20170615,0.3294703,73.76499,0.0
5563,141.1643,20170615,0.25786024,72.97115,0.0
5564,149.45587,20170615,0.24237892,58.28302,0.0
5565,121.66153,20170615,0.5452355,27.745436,0.0
5566,113.39006,20170615,0.62435806,25.534437,0.0
5567,69.425934,20170615,0.46455377,155.24986,0.0
5568,82.58918,20170615,0.3037168,172.13545,0.0
5569,108.84916,20170615,0.36704102,25.781982,0.0
5570,148.09521,20170615,0.2548514,41.415493,0.0
5571,137.97461,20170615,0.33029553,39.7443,0.0
5572,69.849976,20170615,0.32834205,170.84532,0.0
5573,82.06921,20170615,0.30279392,164.27167,0.0
5574,129.0977,20170615,0.17768286,40.057796,0.0
5575,76.35731,20170615,0.22922613,172.63026,0.0
5576,129.59799,20170615,0.22241433,29.238108,0.0
5577,75.51379,20170615,0.34580144,155.39665,0.0
5578,124.59515,20170615,0.35279572,24.40914,0.0
5579,73.17733,20170615,0.08891129,164.33504,0.0
5580,148.0793,20170615,0.3106088,51.941933,0.0
5581,143.06334,20170615,0.42710435,51.117695,0.0
5582,67.48967,20170615,0.3429712,51.836845,0.0
5583,91.590034,20170615,0.28910124,45.733727,0.0
5584,106.196434,20170615,0.24143377,55.523674,0.0
5585,58.16548,20170615,0.33006853,31.83613,0.0
5586,124.33436,20170615,0.255545,55.89128,0.0
5587,157.85312,20170615,0.18196115,54.90519,0.0
5588,93.62779,20170615,0.20612128,46.41568,0.0
5589,123.334236,20170615,0.33258197,172.84196,0.0
5590,12.916,20170615,0.809263,131.21472,0.0
5591,56.436825,20170615,0.80285794,24.049295,0.0
5592,217.134,20170615,0.7328726,8.30407,0.0
5593,3.6004522,20170615,0.7709768,4.037708,0.0
5594,59.193645,20170615,0.8041929,157.60832,0.0
5595,15.080996,20170615,0.5192196,38.02548,0.0
5596,16.402357,20170615,0.80161005,153.83827,0.0
5597,10.886878,20170615,0.71838355,47.241337,0.0
5598,50.452606,20170615,0.70841503,26.086304,0.0
5599,61.139088,20170615,0.7434892,24.384087,0.0
5600,38.57802,20170615,0.5658052,27.096107,0.0
5601,36.032112,20170615,0.6488726,27.96036,0.0
5602,64.34999,20170615,0.78604305,25.633263,0.0
5603,58.31773,20170615,0.71049285,24.185099,0.0
5604,322.86417,20170615,0.6618248,49.349567,0.0
5605,311.81808,20170615,0.5685453,48.728592,0.0
5606,298.02432,20170615,0.49668425,49.078938,0.0
5607,287.84598,20170615,0.60828394,49.308197,0.0
5608,271.42218,20170615,0.22271475,48.318356,0.0
5609,277.76816,20170615,0.6264739,48.5649,0.0
5610,304.2562,20170615,0.5195893,48.755222,0.0
5611,301.00253,20170615,0.5457976,49.013294,0.0
5612,281.84366,20170615,0.5376657,48.659702,0.0
5613,316.38678,20170615,0.6681603,49.105083,0.0
5614,168.99811,20170615,0.74003196,32.443798,0.0
5615,158.26118,20170615,0.73026067,29.395872,0.0
5616,134.64694,20170615,0.7385109,36.170254,0.0
5617,126.69101,20170615,0.7215343,36.97742,0.0
5618,140.17105,20170615,0.6526081,36.293842,0.0
5619,159.59119,20170615,0.48874733,30.27554,0.0
5620,185.61465,20170615,0.7037866,34.370716,0.0
5621,173.07092,20170615,0.64372563,29.7367,0.0
5622,142.97745,20170615,0.61512315,36.817173,0.0
5623,180.91689,20170615,0.6333376,32.6437,0.0
5624,206.49835,20170615,0.5862728,34.686207,0.0
5625,172.74774,20170615,0.4987533,28.952831,0.0
5626,153.01253,20170615,0.5671243,29.721355,0.0
5627,179.44604,20170615,0.6236488,47.937634,0.0
5628,182.68474,20170615,0.43905365,46.71663,0.0
5629,220.17827,20170615,0.55427265,45.30625,0.0
5630,185.50609,20170615,0.611038,46.326305,0.0
5631,190.6257,20170615,0.5811312,45.057293,0.0
5632,194.54436,20170615,0.44259283,45.024845,0.0
5633,214.22185,20170615,0.51643,46.202515,0.0
5634,209.65315,20170615,0.40885887,47.078297,0.0
5635,215.29372,20170615,0.34347212,48.233345,0.0
5636,201.65897,20170615,0.24588442,46.370358,0.0
5637,219.15465,20170615,0.34400886,49.660202,0.0
5638,225.97784,20170615,0.50302947,44.840744,0.0
5639,149.08794,20170615,0.47542295,62.977943,0.0
5640,206.90762,20170615,0.24590947,47.222183,0.0
5641,116.46913,20170615,0.55994123,33.04911,0.0
5642,106.21946,20170615,0.5509488,25.359827,0.0
5643,130.53934,20170615,0.44959155,23.594954,0.0
5644,143.9179,20170615,0.5721971,35.801685,0.0
5645,126.33132,20170615,0.47632828,34.877617,0.0
5646,154.97864,20170615,0.5587715,32.172924,0.0
5647,118.15042,20170615,0.49698222,18.814995,0.0
5648,44.187077,20170615,0.39567274,153.3187,0.0
5649,118.334,20170615,0.45404997,43.862793,0.0
5650,113.84221,20170615,0.4657158,19.417965,0.0
5651,122.02632,20170615,0.5128326,17.226227,0.0
5652,132.33372,20170615,0.27863005,36.039375,0.0
5653,152.34753,20170615,0.50485444,30.140917,0.0
5654,119.1719,20170615,0.4283364,34.672955,0.0
5655,144.17807,20170615,0.38622656,28.39142,0.0
5656,128.02101,20170615,0.3840914,37.93817,0.0
5657,129.69908,20170615,0.31800404,32.478275,0.0
5658,137.83694,20170615,0.39398986,57.534016,0.0
5659,122.26277,20170615,0.35037494,59.766872,0.0
5660,174.79318,20170615,0.22861311,73.52943,0.0
5661,165.91628,20170615,0.3427505,70.85804,0.0
5662,108.829994,20170615,0.23083772,66.83656,0.0
5663,142.40564,20170615,0.25363895,58.50685,0.0
5664,161.88351,20170615,0.31930098,69.616776,0.0
5665,158.5585,20170615,0.2695319,68.99212,0.0
5666,166.85008,20170615,0.2076258,54.96503,0.0
5667,139.05574,20170615,0.5249408,22.525581,0.0
5668,130.78427,20170615,0.5898098,19.773823,0.0
5669,52.03173,20170615,0.45788,173.4118,0.0
5670,65.19498,20170615,0.28668353,151.36554,0.0
5671,126.24337,20170615,0.3860766,19.54636,0.0
5672,165.48943,20170615,0.2721982,39.352814,0.0
5673,155.36882,20170615,0.29417738,37.703323,0.0
5674,52.45577,20170615,0.33499005,151.59076,0.0
5675,64.675,20170615,0.31231627,159.52548,0.0
5676,146.49191,20170615,0.1788064,37.866505,0.0
5677,58.963097,20170615,0.24040231,151.34741,0.0
5678,146.9922,20170615,0.14960954,23.947464,0.0
5679,58.119576,20170615,0.35714808,168.39966,0.0
5680,141.98936,20170615,0.35197896,18.042337,0.0
5681,55.783123,20170615,0.11494789,158.56432,0.0
5682,165.47351,20170615,0.33525443,51.89459,0.0
5683,160.45753,20170615,0.3887114,51.20113,0.0
5684,84.88387,20170615,0.3523326,53.588425,0.0
5685,108.984245,20170615,0.32161784,45.851032,0.0
5686,123.590645,20170615,0.22705242,56.683735,0.0
5687,75.55969,20170615,0.29310584,35.237118,0.0
5688,141.72856,20170615,0.23323599,56.393276,0.0
5689,175.24733,20170615,0.20015708,54.361717,0.0
5690,111.022,20170615,0.18347204,46.367714,0.0
5691,105.94003,20170615,0.3189671,152.7654,0.0
5692,69.35283,20170615,0.82680637,25.768187,0.0
5693,230.05,20170615,0.76225877,6.134857,0.0
5694,9.315548,20170615,0.78824043,135.12184,0.0
5695,46.277645,20170615,0.83690673,169.09175,0.0
5696,27.996996,20170615,0.5707513,39.813286,0.0
5697,3.4863563,20170615,0.8375197,2.3907292,0.0
5698,23.80288,20170615,0.73287916,49.005413,0.0
5699,63.368607,20170615,0.7301511,27.57746,0.0
5700,74.055084,20170615,0.7569125,26.045847,0.0
5701,51.49402,20170615,0.586922,28.532719,0.0
5702,48.948112,20170615,0.6872841,29.442335,0.0
5703,77.26599,20170615,0.8155231,27.272617,0.0
5704,71.233734,20170615,0.7652548,25.880045,0.0
5705,335.78018,20170615,0.6841983,48.67985,0.0
5706,324.7341,20170615,0.6115437,48.032726,0.0
5707,310.94034,20170615,0.49729624,48.36431,0.0
5708,300.762,20170615,0.6309687,48.717793,0.0
5709,284.33817,20170615,0.2513383,47.66743,0.0
5710,290.68414,20170615,0.65975904,47.948444,0.0
5711,317.1722,20170615,0.53174996,48.071285,0.0
5712,313.91855,20170615,0.5440942,48.314785,0.0
5713,294.75967,20170615,0.5550687,48.03551,0.0
5714,329.3028,20170615,0.7040964,48.40446,0.0
5715,181.91411,20170615,0.7733491,32.832672,0.0
5716,171.17719,20170615,0.75228035,29.247162,0.0
5717,147.56294,20170615,0.76772505,36.784237,0.0
5718,139.60701,20170615,0.7466805,37.77304,0.0
5719,153.08705,20170615,0.6824333,36.67367,0.0
5720,172.50719,20170615,0.50267696,30.09879,0.0
5721,198.53065,20170615,0.7191936,33.997726,0.0
5722,185.98692,20170615,0.67988867,30.13609,0.0
5723,155.89345,20170615,0.6633463,37.0565,0.0
5724,193.83289,20170615,0.65283877,32.257027,0.0
5725,219.41435,20170615,0.6105593,34.049236,0.0
5726,185.66374,20170615,0.53324264,28.650455,0.0
5727,165.92853,20170615,0.57758594,29.731632,0.0
5728,192.36205,20170615,0.66757864,47.802567,0.0
5729,195.60074,20170615,0.45631447,46.54623,0.0
5730,233.09427,20170615,0.58421546,44.482395,0.0
5731,198.42209,20170615,0.65775627,46.080555,0.0
5732,203.5417,20170615,0.60724175,44.732716,0.0
5733,207.46036,20170615,0.48732737,44.56914,0.0
5734,227.13785,20170615,0.53534913,45.43543,0.0
5735,222.56915,20170615,0.4449419,46.345337,0.0
5736,228.20972,20170615,0.34968704,47.451046,0.0
5737,214.57497,20170615,0.30791768,45.69704,0.0
5738,232.07065,20170615,0.36676538,48.79885,0.0
5739,238.89384,20170615,0.5416442,43.99591,0.0
5740,162.00394,20170615,0.49202505,63.312412,0.0
5741,219.82362,20170615,0.26394573,46.51693,0.0
5742,129.38513,20170615,0.60326,34.21591,0.0
5743,119.13546,20170615,0.58828235,26.91197,0.0
5744,143.45534,20170615,0.46268845,24.385933,0.0
5745,156.8339,20170615,0.62002903,36.03963,0.0
5746,139.24733,20170615,0.5029758,37.388367,0.0
5747,167.89464,20170615,0.5873771,32.130974,0.0
5748,131.06642,20170615,0.55890995,20.700878,0.0
5749,57.103077,20170615,0.3873325,154.77245,0.0
5750,131.25,20170615,0.4608217,46.43545,0.0
5751,126.75821,20170615,0.51478,21.356998,0.0
5752,134.94232,20170615,0.5166379,18.991592,0.0
5753,145.24973,20170615,0.31701308,36.63737,0.0
5754,165.26353,20170615,0.51861167,30.152979,0.0
5755,132.08789,20170615,0.46422344,35.769024,0.0
5756,157.09407,20170615,0.39516434,28.604269,0.0
5757,140.93701,20170615,0.41165128,38.661247,0.0
5758,142.61508,20170615,0.35514203,34.856766,0.0
5759,150.75294,20170615,0.4355135,57.972366,0.0
5760,135.17877,20170615,0.37300077,60.780952,0.0
5761,187.70918,20170615,0.27193102,73.56297,0.0
5762,178.83228,20170615,0.38032362,70.95855,0.0
5763,121.745995,20170615,0.25462285,68.72617,0.0
5764,155.32164,20170615,0.26547676,58.949043,0.0
5765,174.79951,20170615,0.35848632,69.829796,0.0
5766,171.4745,20170615,0.31370243,69.28274,0.0
5767,179.76608,20170615,0.2414592,55.04199,0.0
5768,151.97174,20170615,0.54893905,17.600597,0.0
5769,143.70027,20170615,0.62244517,14.82792,0.0
5770,41.86125,20170615,0.4945742,42.218975,0.0
5771,52.278976,20170615,0.33745134,162.79048,0.0
5772,139.15936,20170615,0.4130365,14.568914,0.0
5773,178.40543,20170615,0.2609925,34.670258,0.0
5774,168.28482,20170615,0.3447727,33.04056,0.0
5775,39.53977,20170615,0.35962817,152.58401,0.0
5776,51.759003,20170615,0.31786585,170.0316,0.0
5777,159.40791,20170615,0.20976377,33.177444,0.0
5778,46.047096,20170615,0.23759913,156.35963,0.0
