,order,radius,length
63,5.0,0.2011639344262295,11.922697585665599
64,5.0,0.23787854251012147,41.621249248466015
65,5.0,0.2884915254237288,24.943596119916812
66,5.0,0.19306349206349205,36.90445129105379
67,5.0,0.17299539170506914,19.194563228506148
68,5.0,0.24146666666666672,43.42585509277681
69,5.0,0.27769230769230774,3.421059595327
70,5.0,0.20842857142857144,34.19936869147338
71,5.0,0.19795620437956207,37.255222542604756
72,5.0,0.15374285714285713,7.4061817713602345
73,5.0,0.17453551912568305,49.09707397068276
74,5.0,0.20673021001615513,59.13801557102611
75,5.0,0.1727445255474453,13.107064026113331
76,5.0,0.25720000000000004,15.509901547906557
77,5.0,0.16399999999999998,6.449411667540878
78,5.0,0.18923943661971826,5.560807057753429
79,5.0,0.15785185185185185,8.121986852029817
80,5.0,0.19240000000000002,5.666401111215154
81,5.0,0.16327835051546394,9.958215809642876
82,5.0,0.21503521126760566,27.312716499753908
83,5.0,0.2196530612244898,30.84382818918879
84,5.0,0.16644594594594594,15.171368884023252
85,5.0,0.17986554621848744,11.362694542649205
86,5.0,0.2381792828685259,53.808779772954956
87,5.0,0.18000719424460435,29.447775674583102
88,5.0,0.3145,2.891946812768229
89,5.0,0.22282998171846435,117.28101861341023
90,5.0,0.14488,4.837238224807324
91,5.0,0.2335,4.1227393043355685
92,5.0,0.18724509803921568,60.95865187763883
93,5.0,0.2308214285714286,23.061645942929573
94,6.0,0.186625,2.815273762470222
95,6.0,0.31560000000000005,1.4674671118329659
96,6.0,0.270112676056338,14.511563831629882
97,6.0,0.2029382716049383,20.2544040711224
98,6.0,0.20067796610169494,20.286012381657628
99,6.0,0.2856395759717315,26.2741521798435
100,6.0,0.25381818181818183,12.60924501174243
101,6.0,0.15782300884955752,28.927317448506678
102,6.0,0.2953467336683417,20.792650399412693
103,6.0,0.23231730769230774,21.780885358004795
104,6.0,0.20220833333333335,15.379354346113356
105,6.0,0.15863745019920317,22.05504449940902
106,6.0,0.16155769230769232,27.854302000305296
107,6.0,0.1982389937106919,43.04411735926901
108,6.0,0.2057356828193833,69.02656312446787
109,6.0,0.19114285714285711,3.7703455397833174
110,6.0,0.25002777777777785,17.75276463795602
111,6.0,0.24672727272727277,44.73979491030566
112,6.0,0.18250000000000002,28.97190820747669
113,6.0,0.2178571428571429,63.669121877932014
114,6.0,0.16728404669260702,43.166178578311815
115,6.0,0.187663421418637,66.37922331775866
116,6.0,0.30507142857142855,2.7257625054561943
117,6.0,0.17911627906976746,83.32455042504645
118,6.0,0.21660896130346236,82.43979383291746
119,6.0,0.2370253807106599,18.392924819614585
120,6.0,0.22029305912596406,74.11689210780615
121,6.0,0.1792,27.511729355451035
122,6.0,0.22234146341463415,6.620724794701821
123,6.0,0.16221656050955416,16.64707037874093
124,6.0,0.19255172413793106,18.06949086318907
125,6.0,0.16973264781491004,41.037397346795316
126,6.0,0.15705084745762712,5.532222271486012
127,6.0,0.15365161290322582,13.935605144043457
128,6.0,0.2027868852459017,32.644220719217415
129,6.0,0.15661206896551724,20.63544345070806
130,6.0,0.17960824742268042,20.706887501735018
131,6.0,0.26332203389830516,5.60653374471055
132,6.0,0.17499469026548675,59.70857963860179
133,6.0,0.15053714285714287,14.935052727227301
134,6.0,0.16737024221453292,29.648144681428793
135,6.0,0.179367088607595,25.73022098581225
136,7.0,0.1696960000000001,12.847473969355518
137,7.0,0.19114285714285714,3.790950331543432
138,7.0,0.2391923076923077,26.72742925018671
139,7.0,0.22546534653465353,11.190103476511219
140,7.0,0.1689774436090226,23.47723789108278
141,7.0,0.26927058823529404,9.141722356753892
142,7.0,0.1525211267605634,29.977334736300016
143,7.0,0.2558815789473684,15.433691025818597
144,7.0,0.2713529411764706,33.03944824738419
145,7.0,0.2169389534883721,71.59069786327163
146,7.0,0.19941772151898737,28.487215769910907
147,7.0,0.16285714285714287,30.37219334073027
148,7.0,0.1871851851851852,29.457671246329216
149,7.0,0.22459375000000004,63.183519032809855
150,7.0,0.15753097345132744,23.637697812753814
151,7.0,0.1627,29.075307594168144
152,7.0,0.17187434554973824,20.224670152345457
153,7.0,0.1573211009174312,31.442338422581376
154,7.0,0.2284130434782609,39.56388418089328
155,7.0,0.1968694404591105,66.63019083823195
156,7.0,0.18478260869565222,26.30261749850984
157,7.0,0.20438297872340425,12.621106447855343
158,7.0,0.18366929133858273,13.223051914939692
159,7.0,0.22865384615384618,60.79979080784399
160,7.0,0.19252000000000002,48.92566265456536
161,7.0,0.2242765957446809,85.40069119289903
162,7.0,0.17682812500000006,13.034321498958528
163,7.0,0.19138461538461543,30.151687283619385
164,7.0,0.23291244239631342,61.98308420840363
165,7.0,0.19899999999999998,6.060723729854215
166,7.0,0.17659854014598542,23.573894104099622
167,7.0,0.259,27.216601964394897
168,8.0,0.26148936170212755,3.8202292384491825
169,8.0,0.19190909090909095,25.267210078063115
170,8.0,0.17601785714285717,44.18228865806586
171,8.0,0.1282857142857143,14.656674523121316
172,8.0,0.24969072164948455,8.195461995673593
173,8.0,0.17784615384615388,24.611080990534383
174,8.0,0.15055319148936164,4.667408246769372
175,8.0,0.17774576271186446,11.489496104543505
176,8.0,0.15868923076923078,27.7635788038472
177,8.0,0.22516783919597994,102.73764713514477
178,9.0,0.17854752851711028,27.073912050484278
179,9.0,0.20398113207547175,59.1830350387865
180,9.0,0.22414790996784567,63.822028736920366
181,9.0,0.18275229357798167,33.374409528128
182,1.0,0.32532361516034985,30.251392548587706
183,1.0,0.5416923076923077,7.657531571619204
184,1.0,0.676769911504425,22.20846449363186
185,1.0,0.3857267080745342,17.604049363661595
186,1.0,0.6441886792452832,4.99382646012244
187,1.0,0.7922666666666667,9.694317825627024
188,2.0,0.6267777777777781,9.70743869654926
189,2.0,0.3516453201970444,20.394176572091727
190,2.0,0.3027666666666667,14.709747898678613
191,2.0,0.24637988826815643,18.248442160716678
192,2.0,0.6896000000000001,1.0541144788064576
193,2.0,0.3543883495145633,10.823033731974611
194,2.0,0.4904225352112677,7.483684210607215
195,2.0,0.29800000000000004,33.4061502901863
196,2.0,0.5308333333333335,3.796826782409868
197,2.0,0.2617664429530202,65.4875083784802
198,2.0,0.5295722543352602,16.892830809109604
199,2.0,0.5679024390243903,12.968629860523832
200,3.0,0.39914285714285713,6.946946504515516
201,3.0,0.39420338983050857,18.48547275081141
202,3.0,0.628492537313433,14.083177286600877
203,3.0,0.20983941605839418,23.95740077640593
204,3.0,0.36756756756756753,14.591592374053363
205,3.0,0.3097857142857143,4.790272094498689
206,3.0,0.25876497695852535,22.94337344217434
207,3.0,0.26775,5.141583483754333
208,3.0,0.2454510869565218,33.996679925519544
209,3.0,0.25323478260869564,33.27323243925448
210,3.0,0.4735710306406685,33.10673992601821
211,3.0,0.3381176470588236,44.91854427922888
212,3.0,0.2805517241379311,8.287621405617333
213,3.0,0.1807699530516432,60.22659560507965
214,3.0,0.3691910112359551,50.42499555063867
215,3.0,0.15999999999999998,5.509996678092137
216,4.0,0.31568421052631584,17.856700529593454
217,4.0,0.2591657458563536,64.3358797956324
218,4.0,0.3739540983606558,28.794986490888817
219,4.0,0.5008292682926829,15.694313564066565
220,4.0,0.3135541401273885,15.523872443810655
221,4.0,0.26368,8.51880191331788
222,4.0,0.23109897610921504,62.53949736216863
223,4.0,0.287060773480663,15.89312754647187
224,4.0,0.16203164556962027,61.088232276065746
225,4.0,0.1994168421052632,88.23322675839917
226,4.0,0.298,2.1901879523673053
227,4.0,0.3449830508474576,30.990581625177914
228,4.0,0.2024320000000001,9.785601147564618
229,4.0,0.1965327102803739,21.555227503348142
230,4.0,0.24519999999999995,9.662510193026163
231,4.0,0.16467336683417091,19.761264429006054
232,4.0,0.29677777777777786,5.4802225240459945
233,4.0,0.41957894736842105,17.131432024457176
234,4.0,0.13382089552238807,17.909846004750943
235,4.0,0.24943812709030097,30.57847543074216
236,5.0,0.3384907975460123,16.010075467483794
237,5.0,0.15258681022880216,62.12455491929781
238,5.0,0.17945023696682466,37.03889236705403
239,5.0,0.3641563981042655,38.849683529123624
240,5.0,0.2764738461538461,30.08598249527001
241,5.0,0.28472413793103457,53.98576013226741
242,5.0,0.24520000000000008,1.9911434283462026
243,5.0,0.15949295774647884,5.633009014634336
244,5.0,0.16176923076923075,16.82610947749024
245,5.0,0.22541964285714286,57.24486553792388
246,5.0,0.24167095115681236,37.55488562631914
247,5.0,0.18553061224489792,8.962864746584003
248,5.0,0.1670373280943026,43.0491174978457
249,5.0,0.22555414012738859,100.0164814727466
250,5.0,0.26680000000000004,14.508658990951433
251,5.0,0.15855882352941178,36.75583336167552
252,5.0,0.19038844621513948,88.92965008596667
253,5.0,0.1326292134831461,7.9707085048517
254,5.0,0.2958,10.41916738800663
255,5.0,0.2271707317073171,4.172442340744624
256,6.0,0.321115207373272,21.71290749319283
257,6.0,0.2922352941176471,45.90245217219013
258,6.0,0.452,0.22645087767549799
259,6.0,0.14461971830985915,6.193698425369764
260,6.0,0.24677611940298505,7.163947135915415
261,6.0,0.16718562874251497,15.200466987272575
262,6.0,0.16942857142857146,15.77236804237449
263,6.0,0.17310769230769235,38.904913033307615
264,6.0,0.18163157894736845,13.81175931068803
265,6.0,0.15563350785340319,19.28437946862515
266,6.0,0.2470206896551724,25.596952703221653
267,6.0,0.2705263157894737,35.99662757690706
268,6.0,0.204256157635468,119.4300557888053
269,6.0,0.18679831932773114,42.10120443022713
270,6.0,0.15748387096774202,10.022375737003076
271,6.0,0.1802519280205656,37.165671864347566
272,6.0,0.28247058823529414,20.512461549704106
273,6.0,0.1824159021406728,83.03073107132366
274,6.0,0.2047391304347826,5.140057969666712
275,6.0,0.17522881355932207,41.65804783793108
276,6.0,0.20088986784140972,23.429634769238774
277,6.0,0.18465372168284794,96.08257694032088
278,7.0,0.489,25.883245967149364
279,7.0,0.3969261744966444,36.13947793753948
280,7.0,0.253364161849711,14.692562905358812
281,7.0,0.29332743362831865,12.063214183982469
282,7.0,0.3797142857142858,19.12379256495896
283,7.0,0.2275,4.321864802276638
284,7.0,0.23037538461538465,32.99460806423746
285,7.0,0.18677777777777774,5.442414050881152
286,7.0,0.35889690721649486,18.67791565128375
287,7.0,0.1705742574257427,8.304377531254351
288,7.0,0.2544680851063829,4.933549726308002
289,7.0,0.21765217391304345,6.101572352581211
290,7.0,0.2245154639175258,9.774016964421016
291,7.0,0.17003422982885089,41.53623858249281
292,7.0,0.15988888888888889,8.909236683115891
293,7.0,0.17801315789473685,45.832303883068334
294,8.0,0.15255555555555558,22.412388581263293
295,8.0,0.16097142857142857,11.460144481756917
296,8.0,0.197856,39.54849130203921
297,8.0,0.23311864406779667,24.32102558877844
298,8.0,0.4595862068965517,9.120183593887802
299,8.0,0.3014407582938389,37.17325808026793
300,8.0,0.18507812500000004,11.795005777555112
301,8.0,0.16997872340425532,30.162839812306984
302,8.0,0.2314018126888218,32.711345475457975
303,8.0,0.18877316293929716,81.78790527065236
304,8.0,0.17401277955271566,31.644388176951477
305,8.0,0.16581767955801108,31.406625964628347
306,8.0,0.16191530944625407,61.9531557625183
307,8.0,0.1478076923076923,16.79305041555932
308,9.0,0.47730973451327435,12.023967955640547
309,9.0,0.38314814814814824,16.103161025026896
310,9.0,0.18491631799163183,50.85578818360562
311,9.0,0.14905405405405406,15.037838476115429
312,9.0,0.17390419161676648,29.655039678120566
313,9.0,0.1564,5.786071974180416
